MODULE	NODE	P	FDR	N.mod	N.neigh	N.obsrv	N.expct	MEMBER	FILL	FOLD
KEGG_TYPE_I_DIABETES_MELLITUS,..	GIMAP6	1.88074753748771e-05	3.12080085890819e-05	47	513	18	2.17785204588565	FALSE	0.0350877192982456	8.26502426278462
KEGG_CELL_ADHESION_MOLECULES_CAMS	SPARC	1.88603810822939e-05	3.12830649603385e-05	95	694	27	5.95519826573932	FALSE	0.0389048991354467	4.53385408766874
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	IGFLR1	1.89779709475817e-05	3.14653060403785e-05	38	224	9	0.768855568602656	FALSE	0.0401785714285714	11.7057095864662
KEGG_HEMATOPOIETIC_CELL_LINEAGE	IFITM1	1.90069596866486e-05	3.14912239354655e-05	76	949	27	6.514677987535	FALSE	0.0284510010537408	4.14448727192058
KEGG_HEMATOPOIETIC_CELL_LINEAGE	IL16	1.90090512889822e-05	3.14912239354655e-05	76	382	19	2.62234667148406	FALSE	0.049738219895288	7.24541884816754
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CD83	1.90337752740125e-05	3.15193752202067e-05	76	367	18	2.5193749435462	FALSE	0.0490463215258856	7.14462928438262
KEGG_VIRAL_MYOCARDITIS	LUM	1.90686568679779e-05	3.15643175195883e-05	58	356	13	1.86505284075513	FALSE	0.0365168539325843	6.97031189461449
KEGG_VIRAL_MYOCARDITIS	ARPC1B	1.91402741718515e-05	3.16700072234734e-05	58	731	22	3.82964501851685	FALSE	0.0300957592339261	5.7446577668758
KEGG_ASTHMA	ITGB7	1.94059787444051e-05	3.2096622856365e-05	25	355	9	0.80164393460392	FALSE	0.0253521126760563	11.2269295774648
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	HLA-J	1.96205361271468e-05	3.24383316262682e-05	103	410	22	3.81447023755758	FALSE	0.0536585365853659	5.76751124792801
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	CCR5	1.96493195473149e-05	3.24727506260246e-05	103	279	21	2.59570047872821	FALSE	0.0752688172043011	8.090301701639
KEGG_PRIMARY_IMMUNODEFICIENCY	ITGB2	1.97908643220448e-05	3.26934172775433e-05	32	966	18	2.79215969650438	FALSE	0.0186335403726708	6.44662267080745
KEGG_PRIMARY_IMMUNODEFICIENCY	CXCL10	1.98451054918171e-05	3.27697428473626e-05	32	589	11	1.70246590190588	FALSE	0.0186757215619694	6.46121604414261
KEGG_HEMATOPOIETIC_CELL_LINEAGE	MS4A6A	2.00048295562989e-05	3.30187456972611e-05	76	789	28	5.41631288953121	FALSE	0.0354879594423321	5.16956840771129
KEGG_ASTHMA	LILRB3	2.00120972818082e-05	3.30187456972611e-05	25	432	9	0.975521633095475	FALSE	0.0208333333333333	9.22583333333333
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	ARHGDIB	2.00401149677277e-05	3.30515973800266e-05	38	855	20	2.93469424622889	FALSE	0.0233918128654971	6.81502000615574
KEGG_VIRAL_MYOCARDITIS	IRF1	2.0095719891636e-05	3.31299029511525e-05	58	764	23	4.00252913015988	FALSE	0.0301047120418848	5.7463666726846
KEGG_CELL_ADHESION_MOLECULES_CAMS	RAB31	2.02615478256992e-05	3.33897859682197e-05	95	624	25	5.35452985276849	FALSE	0.0400641025641026	4.66894399460189
KEGG_VIRAL_MYOCARDITIS	STAT1	2.02766134241834e-05	3.34011122951094e-05	58	724	24	3.79297263119863	FALSE	0.0331491712707182	6.32749095065727
KEGG_TYPE_I_DIABETES_MELLITUS,..	SLC2A3	2.0466670529613e-05	3.36948221986197e-05	47	651	22	2.76370698220576	FALSE	0.0337941628264209	7.96032290747459
KEGG_ASTHMA	LGALS3BP	2.0471443361781e-05	3.36948221986197e-05	25	325	9	0.733899376750068	FALSE	0.0276923076923077	12.2632615384615
KEGG_TYPE_I_DIABETES_MELLITUS,..	IFNGR2	2.05277902894735e-05	3.37739309968456e-05	47	401	11	1.70237557582874	FALSE	0.027431421446384	6.46155886878548
KEGG_ASTHMA	WAS	2.05703089140141e-05	3.38302337403935e-05	25	311	9	0.702285249751603	FALSE	0.0289389067524116	12.8153054662379
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	STAT1	2.0847398756878e-05	3.42721148112063e-05	38	724	18	2.48505103423358	FALSE	0.0248618784530387	7.24331200930503
KEGG_CELL_ADHESION_MOLECULES_CAMS	PLA2G7	2.08793400861859e-05	3.43107898151471e-05	95	263	18	2.25679703730467	FALSE	0.0684410646387833	7.975905543326
KEGG_CELL_ADHESION_MOLECULES_CAMS	RELB	2.09548034927422e-05	3.44209241901329e-05	95	334	20	2.86604642760365	FALSE	0.0598802395209581	6.97825401827923
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	CSF1R	2.10521078816931e-05	3.45668319910039e-05	103	433	24	4.02845271429862	FALSE	0.0554272517321016	5.95762236821453
KEGG_CELL_ADHESION_MOLECULES_CAMS	C3	2.13814122427363e-05	3.5093404876665e-05	95	466	25	3.99873543492006	FALSE	0.0536480686695279	6.25197650779309
KEGG_CELL_ADHESION_MOLECULES_CAMS	PTPN22	2.15739750255735e-05	3.53952097300857e-05	95	299	18	2.56571222111824	FALSE	0.0602006688963211	7.0155958458018
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	RAB29	2.17215639125471e-05	3.56230153143421e-05	38	222	9	0.761990786740132	FALSE	0.0405405405405405	11.8111664295875
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	ICAM1	2.18125199730571e-05	3.57577981222975e-05	38	951	21	3.26420377563002	FALSE	0.0220820189274448	6.43342188278267
KEGG_ASTHMA	GM2A	2.18542740099884e-05	3.58052544086934e-05	25	328	9	0.740673832535453	FALSE	0.0274390243902439	12.1510975609756
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	RSAD2	2.18609558852963e-05	3.58052544086934e-05	103	264	19	2.45614668954927	FALSE	0.071969696969697	7.73569432185937
KEGG_VIRAL_MYOCARDITIS	IFI16	2.1867815422528e-05	3.58052544086934e-05	58	892	24	4.67310992683588	FALSE	0.0269058295964126	5.13576619761868
KEGG_PRIMARY_IMMUNODEFICIENCY	FPR3	2.20982866178224e-05	3.61680909437423e-05	32	219	9	0.633005148586397	FALSE	0.0410958904109589	14.2178938356164
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	RARRES3	2.21832271745339e-05	3.62925430138744e-05	38	695	19	2.38551169722699	FALSE	0.0273381294964029	7.96474820143885
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	CPVL	2.22506505595368e-05	3.63882480269682e-05	103	485	26	4.51223918345226	FALSE	0.0536082474226804	5.76210589530578
KEGG_CELL_ADHESION_MOLECULES_CAMS	SP100	2.22750347486803e-05	3.64135191140215e-05	95	563	25	4.83109023575106	FALSE	0.044404973357016	5.17481536879499
KEGG_HEMATOPOIETIC_CELL_LINEAGE	CFLAR	2.23416346331152e-05	3.65077532662166e-05	76	693	22	4.75729383072893	FALSE	0.0317460317460317	4.62447786131997
KEGG_TYPE_I_DIABETES_MELLITUS,..	GLIPR1	2.24040986552707e-05	3.658323603425e-05	47	676	19	2.86984012284347	FALSE	0.0281065088757396	6.62057786730454
KEGG_TYPE_I_DIABETES_MELLITUS,..	STAT1	2.24057739459216e-05	3.658323603425e-05	47	724	21	3.07361575286785	FALSE	0.0290055248618785	6.8323439520395
KEGG_CELL_ADHESION_MOLECULES_CAMS	IFNGR1	2.25455202697546e-05	3.67966717933505e-05	95	827	27	7.09646825038389	FALSE	0.0326481257557437	3.80470947622987
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	PPP1R16B	2.26265818389304e-05	3.69141953410641e-05	38	226	9	0.775720350465179	FALSE	0.0398230088495575	11.6021192361435
KEGG_VIRAL_MYOCARDITIS	TLR1	2.26411336719542e-05	3.69231607922229e-05	58	505	21	2.64565079938578	FALSE	0.0415841584158416	7.9375554796859
KEGG_VIRAL_MYOCARDITIS	TIMP1	2.28147741041378e-05	3.71914570262174e-05	58	774	23	4.05491825490019	FALSE	0.0297157622739018	5.67212420921322
KEGG_VIRAL_MYOCARDITIS	ENTPD1	2.32105095349159e-05	3.78214417961039e-05	58	530	21	2.77662361123656	FALSE	0.039622641509434	7.56314248536109
KEGG_VIRAL_MYOCARDITIS	ITGAL	2.32211200394503e-05	3.78236142232677e-05	58	404	17	2.11652063950863	TRUE	0.0420792079207921	8.0320501877774
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	IFI35	2.34513982357558e-05	3.81834467281056e-05	103	579	26	5.38677626230693	FALSE	0.0449050086355786	4.82663447188826
KEGG_TYPE_I_DIABETES_MELLITUS,..	JUNB	2.36135899894527e-05	3.84321781984026e-05	47	514	17	2.18209737151116	FALSE	0.0330739299610895	7.79066975743025
KEGG_CELL_ADHESION_MOLECULES_CAMS	NFKB1	2.36448017977355e-05	3.84669983877112e-05	95	496	23	4.2561647547647	FALSE	0.0463709677419355	5.40392614601019
KEGG_TYPE_I_DIABETES_MELLITUS,..	CXCL8	2.36538545396105e-05	3.84669983877112e-05	47	396	10	1.6811489477012	FALSE	0.0252525252525253	5.94831291639802
KEGG_PRIMARY_IMMUNODEFICIENCY	PIK3CD	2.37169194482813e-05	3.85541788638927e-05	32	258	9	0.745732092855207	FALSE	0.0348837209302326	12.0686773255814
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	CYLD	2.39824940773297e-05	3.8970358052321e-05	103	465	23	4.32616746454701	FALSE	0.0494623655913978	5.31648397536277
KEGG_TYPE_I_DIABETES_MELLITUS,..	HMOX1	2.40460355332509e-05	3.90580425773162e-05	47	610	18	2.58964863155993	FALSE	0.0295081967213115	6.95074991280084
KEGG_ASTHMA	C1R	2.40929935656772e-05	3.91187314883576e-05	25	357	9	0.806160238460844	FALSE	0.0252100840336134	11.1640336134454
KEGG_PRIMARY_IMMUNODEFICIENCY	RNASE6	2.42623549397864e-05	3.93714948245171e-05	32	745	17	2.15337367898112	FALSE	0.0228187919463087	7.8945889261745
KEGG_TYPE_I_DIABETES_MELLITUS,..	CYP1B1	2.4267982951683e-05	3.93714948245171e-05	47	485	15	2.05898292837142	FALSE	0.0309278350515464	7.2851502522483
KEGG_TYPE_I_DIABETES_MELLITUS,..	TRIM22	2.42921663152218e-05	3.93950525326807e-05	47	628	21	2.66606449281908	FALSE	0.0334394904458599	7.87677869630031
KEGG_ASTHMA	TBXAS1	2.43661671296452e-05	3.94993492594685e-05	25	376	9	0.849065125101617	FALSE	0.023936170212766	10.5998936170213
KEGG_ASTHMA	IKZF1	2.44138521798366e-05	3.95609202453076e-05	25	282	9	0.636798843826213	FALSE	0.0319148936170213	14.1331914893617
KEGG_CELL_ADHESION_MOLECULES_CAMS	IL15	2.45949713566896e-05	3.98385769651266e-05	95	491	25	4.21325986812393	FALSE	0.0509164969450102	5.93364776503377
KEGG_CELL_ADHESION_MOLECULES_CAMS	RAB27A	2.46070473528417e-05	3.98423082039458e-05	95	523	23	4.48785114262488	FALSE	0.0439770554493308	5.12494716715306
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	FAM65B	2.46392273954358e-05	3.98785748674839e-05	38	208	9	0.713937313702466	FALSE	0.0432692307692308	12.6061487854251
KEGG_HEMATOPOIETIC_CELL_LINEAGE	VSIG4	2.47423356161004e-05	4.00295644074767e-05	76	411	19	2.82142534549725	FALSE	0.0462287104622871	6.73418491484185
KEGG_TYPE_I_DIABETES_MELLITUS,..	IFIT3	2.4926360877552e-05	4.03112944457674e-05	47	550	19	2.33492909402945	FALSE	0.0345454545454545	8.1372920696325
KEGG_ASTHMA	LILRB2	2.50718283558335e-05	4.05304695506477e-05	25	509	12	1.14939933158703	FALSE	0.0235756385068762	10.4402357563851
KEGG_ASTHMA	SLA	2.51468685180575e-05	4.06356650606898e-05	25	902	15	2.0368530394725	FALSE	0.016629711751663	7.36430155210643
KEGG_ASTHMA	TM6SF1	2.51706595015853e-05	4.0657994765437e-05	25	368	9	0.830999909673923	FALSE	0.0244565217391304	10.8303260869565
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	RTP4	2.52454241435401e-05	4.076261157751e-05	38	259	9	0.88898925119682	FALSE	0.0347490347490347	10.1238569396464
KEGG_HEMATOPOIETIC_CELL_LINEAGE	INPP5D	2.52907252126613e-05	4.08195909311244e-05	76	331	19	2.27224279649535	FALSE	0.0574018126888218	8.36178247734139
KEGG_ASTHMA	LOC391020	2.55795587690215e-05	4.12694345474082e-05	25	337	9	0.760997199891609	FALSE	0.0267062314540059	11.826587537092
KEGG_ASTHMA	SECTM1	2.56731301219026e-05	4.14040156277678e-05	25	334	9	0.754222744106223	FALSE	0.0269461077844311	11.9328143712575
KEGG_TYPE_I_DIABETES_MELLITUS,..	PECAM1	2.58122122715299e-05	4.16118582170927e-05	47	1035	22	4.39391202240087	FALSE	0.021256038647343	5.00692774180286
KEGG_CELL_ADHESION_MOLECULES_CAMS	TCIRG1	2.58272429564112e-05	4.16196322265962e-05	95	498	26	4.27332670942101	FALSE	0.0522088353413655	6.08425280067639
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	FCGR1B	2.62998810177633e-05	4.23645258433113e-05	103	216	15	2.00957456417668	FALSE	0.0694444444444444	7.46426645091694
KEGG_TYPE_I_DIABETES_MELLITUS,..	KCTD12	2.64864389521641e-05	4.26481878388519e-05	47	477	14	2.02502032336736	FALSE	0.0293501048218029	6.91351086132298
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	FCGR2C	2.65144886277924e-05	4.26764982769482e-05	103	393	25	3.65630927648812	FALSE	0.0636132315521628	6.83749598557277
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CELF2	2.65601578623188e-05	4.27331348084743e-05	38	281	9	0.964501851684581	FALSE	0.0320284697508897	9.33124180558157
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	HSPA6	2.67523641743092e-05	4.30253998969067e-05	103	418	23	3.88889892511968	FALSE	0.0550239234449761	5.91427045106146
KEGG_ASTHMA	CLEC4A	2.68494032296382e-05	4.31644388672062e-05	25	401	9	0.905518923313161	FALSE	0.0224438902743142	9.93905236907731
KEGG_CELL_ADHESION_MOLECULES_CAMS	PSMB10	2.70849749512854e-05	4.35259924621169e-05	95	429	23	3.68123927377834	FALSE	0.0536130536130536	6.24789596368544
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CLEC2B	2.71556568886656e-05	4.36223850020055e-05	38	596	15	2.04570499503207	FALSE	0.0251677852348993	7.33243553514659
KEGG_VIRAL_MYOCARDITIS	CD47	2.71738154248222e-05	4.36343621453328e-05	58	397	15	2.07984825219041	FALSE	0.0377833753148615	7.21206462260054
KEGG_ASTHMA	FTL	2.73479071802838e-05	4.38966210921327e-05	25	344	9	0.776804263390841	FALSE	0.0261627906976744	11.5859302325581
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	RAB29	2.74268639779184e-05	4.40060308689388e-05	103	222	15	2.06539607984825	FALSE	0.0675675675675676	7.26252951981107
KEGG_ASTHMA	TRAF1	2.76046064229666e-05	4.42737924415558e-05	25	333	9	0.751964592177762	FALSE	0.027027027027027	11.9686486486486
KEGG_VIRAL_MYOCARDITIS	DPYD	2.77651869430155e-05	4.45138290077367e-05	58	350	12	1.83361936591094	FALSE	0.0342857142857143	6.54443349753695
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	TGFB1	2.78263499988474e-05	4.45943510005114e-05	103	212	14	1.97236022039563	FALSE	0.0660377358490566	7.09809488917384
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	TLR7	2.78436666343909e-05	4.46045692999653e-05	38	254	9	0.871827296540511	FALSE	0.0354330708661417	10.3231454620804
KEGG_TYPE_I_DIABETES_MELLITUS,..	WARS	2.7885582641985e-05	4.46541714184496e-05	47	828	21	3.51512961792069	FALSE	0.0253623188405797	5.97417514646932
KEGG_PRIMARY_IMMUNODEFICIENCY	WAS	2.80498066721072e-05	4.48995138602989e-05	32	311	9	0.898925119682052	FALSE	0.0289389067524116	10.0119573954984
KEGG_CELL_ADHESION_MOLECULES_CAMS	CD300A	2.81150685408596e-05	4.49863164996407e-05	95	307	19	2.63436003974347	FALSE	0.0618892508143322	7.21237785016287
KEGG_VIRAL_MYOCARDITIS	PTGER4	2.81473226750107e-05	4.50202567854133e-05	58	469	18	2.45704995032066	FALSE	0.0383795309168444	7.32585839276524
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	FLI1	2.82166406397546e-05	4.51134289757959e-05	103	384	25	3.57257700298076	FALSE	0.0651041666666667	6.99774979773463
KEGG_ASTHMA	VAV1	2.84203345570241e-05	4.54212873339817e-05	25	351	9	0.792611326890073	FALSE	0.0256410256410256	11.3548717948718
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	CFH	2.84812088909448e-05	4.55007400659803e-05	38	261	9	0.895854033059344	FALSE	0.0344827586206897	10.046279491833
KEGG_HEMATOPOIETIC_CELL_LINEAGE	RELB	2.85421519317976e-05	4.55802402765134e-05	76	334	16	2.29283714208292	FALSE	0.0479041916167665	6.97825401827923
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	NFKBIE	2.858546074741e-05	4.56315283739978e-05	103	413	23	3.84238099539337	FALSE	0.0556900726392252	5.98587178824138
KEGG_VIRAL_MYOCARDITIS	NFKBIA	2.8836795595779e-05	4.60147223655543e-05	58	670	23	3.51007135760094	FALSE	0.0343283582089552	6.55257334019557
KEGG_HEMATOPOIETIC_CELL_LINEAGE	TRAF1	2.88837659176674e-05	4.60716407067018e-05	76	333	17	2.2859723602204	FALSE	0.0510510510510511	7.43666034455508
KEGG_TYPE_I_DIABETES_MELLITUS,..	STAT3	2.96640647082237e-05	4.72977676243364e-05	47	575	16	2.44106223466715	FALSE	0.0278260869565217	6.55452358926919
KEGG_ASTHMA	RELB	2.97762029371789e-05	4.74580060105075e-05	25	334	9	0.754222744106223	FALSE	0.0269461077844311	11.9328143712575
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	MAFB	3.00042774697932e-05	4.78028289348757e-05	103	556	24	5.17279378556589	FALSE	0.0431654676258993	4.63965914646923
KEGG_VIRAL_MYOCARDITIS	IL6	3.00475997113476e-05	4.78531500090486e-05	58	356	13	1.86505284075513	FALSE	0.0365168539325843	6.97031189461449
KEGG_TYPE_I_DIABETES_MELLITUS,..	VOPP1	3.00982815903894e-05	4.79151480062545e-05	47	211	9	0.895763706982206	FALSE	0.042654028436019	10.0472925279823
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	SAMSN1	3.02863666904516e-05	4.81917448063879e-05	38	712	19	2.44386234305844	FALSE	0.026685393258427	7.77457865168539
KEGG_ASTHMA	LGALS1	3.02956688591543e-05	4.81917448063879e-05	25	496	9	1.12004335651703	FALSE	0.0181451612903226	8.03540322580645
KEGG_VIRAL_MYOCARDITIS	KCTD12	3.07736627080022e-05	4.89330042357742e-05	58	477	19	2.49896125011291	FALSE	0.039832285115304	7.60315911226777
KEGG_HEMATOPOIETIC_CELL_LINEAGE	FCGR3B	3.10451201852708e-05	4.93454015576409e-05	76	366	17	2.51251016168368	FALSE	0.046448087431694	6.76614178889848
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	PLCG2	3.15167199687055e-05	5.00754744007843e-05	38	248	9	0.85123295095294	FALSE	0.0362903225806452	10.5728989813243
KEGG_HEMATOPOIETIC_CELL_LINEAGE	BCL3	3.15523706118694e-05	5.01125886188515e-05	76	340	15	2.33402583325806	FALSE	0.0441176470588235	6.42666408668731
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	HCLS1	3.16473175766386e-05	5.02438137694532e-05	38	863	21	2.96215337367898	FALSE	0.0243337195828505	7.089437092151
KEGG_CELL_ADHESION_MOLECULES_CAMS	CXCL2	3.19080967813379e-05	5.06381123306791e-05	95	474	23	4.0673832535453	FALSE	0.0485232067510548	5.65474128358872
KEGG_VIRAL_MYOCARDITIS	CYBA	3.19526560243976e-05	5.06890967359802e-05	58	485	20	2.54087254990516	FALSE	0.0412371134020619	7.87131176679701
KEGG_TYPE_I_DIABETES_MELLITUS,..	FAM65B	3.23990967193104e-05	5.13773307369227e-05	47	208	9	0.883027730105681	FALSE	0.0432692307692308	10.192205400982
KEGG_CELL_ADHESION_MOLECULES_CAMS	ITM2A	3.24352529328564e-05	5.14146680432564e-05	95	250	17	2.14524433203866	FALSE	0.068	7.92450526315789
KEGG_CELL_ADHESION_MOLECULES_CAMS	LGMN	3.29781433657177e-05	5.22549127485546e-05	95	300	17	2.57429319844639	FALSE	0.0566666666666667	6.60375438596491
KEGG_PRIMARY_IMMUNODEFICIENCY	LST1	3.31047812089733e-05	5.24351954114157e-05	32	755	17	2.18227802366543	FALSE	0.0225165562913907	7.79002483443709
KEGG_HEMATOPOIETIC_CELL_LINEAGE	FCGR2A	3.31277287752975e-05	5.24511651327721e-05	76	463	19	3.17839400234848	FALSE	0.041036717062635	5.97786177105832
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	CYBA	3.34687076039877e-05	5.29704661884542e-05	103	485	23	4.51223918345226	FALSE	0.0474226804123711	5.09724752277049
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	PML	3.39006878557033e-05	5.36333350359729e-05	103	359	22	3.3399873543492	FALSE	0.0612813370473538	6.5868512859345
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	SH2B3	3.39899196372796e-05	5.37536471532928e-05	103	401	22	3.73073796405022	FALSE	0.0548628428927681	5.89695663753238
KEGG_PRIMARY_IMMUNODEFICIENCY	PRKCB	3.43578288720597e-05	5.43144119082541e-05	32	389	12	1.12437900821967	FALSE	0.0308483290488432	10.672557840617
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	TYROBP	3.44215509219787e-05	5.43940554685687e-05	38	770	18	2.64294101707163	FALSE	0.0233766233766234	6.81059466848941
KEGG_ASTHMA	CLIC2	3.4558146384558e-05	5.45887496357392e-05	25	382	9	0.862614036672387	FALSE	0.0235602094240838	10.4334031413613
KEGG_PRIMARY_IMMUNODEFICIENCY	MX1	3.48309855670765e-05	5.49984229887572e-05	32	327	9	0.945172071176949	FALSE	0.0275229357798165	9.52207568807339
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	LILRA2	3.48732930565895e-05	5.50439085527353e-05	103	371	23	3.45163038569235	FALSE	0.0619946091644205	6.66351765106116
KEGG_HEMATOPOIETIC_CELL_LINEAGE	TGFBR2	3.48905429571338e-05	5.50498233886356e-05	76	243	10	1.66814199259326	FALSE	0.0411522633744856	5.99469352393329
KEGG_TYPE_I_DIABETES_MELLITUS,..	PLCG2	3.493825027028e-05	5.51037703489098e-05	47	248	9	1.052840755126	FALSE	0.0362903225806452	8.54830130404942
KEGG_VIRAL_MYOCARDITIS	CCL2	3.51297646887588e-05	5.53843969977067e-05	58	679	25	3.55722156986722	FALSE	0.0368188512518409	7.02795693464019
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	PTPN22	3.53761212189422e-05	5.57512354888393e-05	38	299	9	1.02628488844729	FALSE	0.0301003344481605	8.76949480725224
KEGG_VIRAL_MYOCARDITIS	ISG20	3.60439915408784e-05	5.6781821295271e-05	58	794	24	4.15969650438081	FALSE	0.0302267002518892	5.76965169808043
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	SAMSN1	3.62482141767572e-05	5.70814867511159e-05	103	712	29	6.62415319302683	FALSE	0.0407303370786517	4.37791807570634
KEGG_VIRAL_MYOCARDITIS	TPM4	3.63154725481767e-05	5.71653210729407e-05	58	533	19	2.79234034865866	FALSE	0.0356472795497186	6.80432813611956
KEGG_CELL_ADHESION_MOLECULES_CAMS	ARRB2	3.66160989947553e-05	5.76068916836053e-05	95	274	18	2.35118778791437	FALSE	0.0656934306569343	7.65570495582021
KEGG_VIRAL_MYOCARDITIS	STK17B	3.66242490173914e-05	5.76068916836053e-05	58	332	11	1.73931894137838	FALSE	0.0331325301204819	6.32431449937682
KEGG_CELL_ADHESION_MOLECULES_CAMS	FAS	3.68345022329485e-05	5.79152586207987e-05	95	632	25	5.42317767139373	FALSE	0.0395569620253165	4.60984343770819
KEGG_CELL_ADHESION_MOLECULES_CAMS	PARP12	3.75490195586718e-05	5.90159416887836e-05	95	424	23	3.63833438713757	FALSE	0.0542452830188679	6.32157398212512
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	ARHGAP25	3.80005483128964e-05	5.97025955574869e-05	38	628	17	2.15554150483245	FALSE	0.0270700636942675	7.88664934629568
KEGG_HEMATOPOIETIC_CELL_LINEAGE	APOL3	3.82121676480315e-05	6.00119443378369e-05	76	388	18	2.6635353626592	FALSE	0.0463917525773196	6.75793543136191
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	BIN2	3.8372177941604e-05	6.02400344504888e-05	38	428	12	1.46906331858007	FALSE	0.0280373831775701	8.16847024102312
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	TLR1	3.87208871500394e-05	6.07640711742535e-05	103	505	25	4.69831090235751	FALSE	0.0495049504950495	5.32106123233683
KEGG_VIRAL_MYOCARDITIS	MAFB	3.88401525248356e-05	6.09277806247613e-05	58	556	21	2.91283533556138	FALSE	0.0377697841726619	7.20947035475068
KEGG_VIRAL_MYOCARDITIS	MYH9	3.88798242733352e-05	6.09665552163029e-05	58	438	17	2.29464366362569	TRUE	0.0388127853881279	7.40855770744765
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	IL4R	3.93898999200896e-05	6.17356296859199e-05	103	515	24	4.79134676181013	FALSE	0.0466019417475728	5.0090300688095
KEGG_ASTHMA	LILRA2	3.94005662111267e-05	6.17356296859199e-05	25	371	9	0.837774365459308	FALSE	0.0242587601078167	10.7427493261456
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	DDX58	3.96233678325726e-05	6.20608800051474e-05	38	294	9	1.00912293379099	FALSE	0.0306122448979592	8.91863587540279
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	HLA-DQA1	3.97088640324844e-05	6.21709057835787e-05	103	286	20	2.66082558034505	FALSE	0.0699300699300699	7.51646411840587
KEGG_VIRAL_MYOCARDITIS	CTSD	3.98500297029175e-05	6.2367973550401e-05	58	366	13	1.91744196549544	FALSE	0.0355191256830601	6.77986621443377
